id,Class,Order,Family,Genus,Species,Common Name,Region,Decimal Latitude,Decimal Longitude,Are coordinates for specific location?,system,biome,realm,Native,Alien,Invasive,Units,Sampling method,Data transformed,year,pop,DP01,DP10,DP1X,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSN,EMXP,EMXT,PRCP,SNOW,TMAX,TMIN,Station_ID,stdscale,mmscale,yeardiff,stddiff,mmdiff,lastpop
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,17.5,82.0,41.0,4.0,12.0,47.5,185.33333333333334,78.0,146.0,33.0,-33.533333333333324,152.0,43.2,40.0,542.4,793.0,12.8,-1.766666666666666,GHCND:USC00215615,-0.6618781908905211,0.20080321285140562,1.0,-1.0324248581672908,-0.2761044176706828,0.4769076305220884
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,7.5,86.0,48.0,3.0,16.0,47.5,185.33333333333334,94.0,134.0,18.0,-33.533333333333324,127.0,52.6,36.1,539.7,1210.0,11.4,-1.766666666666666,GHCND:USC00215615,-1.4127326331940053,0.0,1.0,-0.7508544423034842,-0.20080321285140562,0.20080321285140562
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,12.5,96.0,58.0,6.0,5.0,42.0,199.0,55.0,125.0,3.0,-34.4,305.0,60.2,38.3,836.5,704.0,12.9,-2.4,GHCND:USC00215615,-1.0373054120422631,0.10040160642570284,1.0,0.3754272211517422,0.10040160642570284,0.0
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,31.25,107.0,70.0,11.0,13.0,48.0,193.0,83.0,130.0,10.0,-32.8,179.625,46.7,33.9,924.7,1000.5,12.0,-1.4,GHCND:USC00215615,0.3705466672767696,0.4769076305220884,1.0,1.4078520793190328,0.37650602409638556,0.10040160642570284
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,24.8,112.0,67.0,5.0,20.0,47.0,168.0,77.0,127.0,1.0,-38.9,305.0,67.3,34.4,821.8,1731.0,11.9,-1.0,GHCND:USC00215615,-0.11375444800897763,0.34738955823293177,1.0,0.3754272211517421,0.10040160642570284,0.24698795180722893
3420,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,25.125,111.0,63.0,10.0,17.0,46.0,181.0,100.0,111.0,11.0,-28.9,152.0,99.3,36.7,925.6,1146.0,11.1,-0.9,GHCND:USC00215615,-0.08935167863411445,0.35391566265060237,1.0,0.024402769374863187,0.006526104417670597,0.34738955823293177
3435,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,48.10611,-95.22806,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,70.3,61.0,34.0,3.0,4.0,40.0,188.0,79.0,131.0,6.0,-37.8,64.0,43.9,33.3,407.2,191.0,12.0,-1.1,GHCND:USC00216148,0.6774677248157667,0.5612932195779075,1.0,0.8392011898194053,0.24528513695554555,0.3160080826223619
3435,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,48.10611,-95.22806,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,45.3,67.0,49.0,8.0,12.0,56.0,201.0,103.0,121.0,7.0,-35.0,127.0,31.8,35.6,689.5,731.0,10.2,-1.7,GHCND:USC00216148,-1.2429011306062139,0.0,1.0,-1.9203688554219807,-0.5612932195779075,0.5612932195779075
3435,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,48.10611,-95.22806,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,50.0,62.666666666666664,44.0,5.333333333333333,10.0,39.0,204.0,107.0,92.0,2.0,-33.9,114.33333333333333,42.833333333333336,33.3,560.3333333333334,728.3333333333334,9.2,-2.2,GHCND:USC00216148,-0.8818717857868813,0.10552312528064656,1.0,0.3610293448193326,0.10552312528064656,0.0
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,49.8,98.0,51.0,7.0,11.0,28.0,177.0,71.0,121.0,11.0,-40.6,152.0,80.0,36.7,693.7,746.0,13.0,-0.4,GHCND:USC00211374,0.7833582307433974,0.8594249201277955,1.0,-0.4418943865732,-0.14057507987220452,1.0
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,49.0,102.0,58.0,5.0,14.0,66.0,197.0,89.0,127.0,21.0,-42.2,343.0,54.6,40.0,721.0,1920.0,11.6,-3.3,GHCND:USC00211374,0.6226693628985981,0.8083067092651759,1.0,-0.1606888678447993,-0.051118210862619584,0.8594249201277955
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,52.0,113.0,55.0,5.0,14.0,87.0,198.0,107.0,120.0,11.0,-40.0,229.0,60.2,37.8,664.0,1178.0,9.9,-4.8,GHCND:USC00211374,1.2252526173165974,1.0,1.0,0.6025832544179993,0.1916932907348241,0.8083067092651759
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,43.7,100.0,41.0,6.0,13.0,56.0,197.0,80.0,116.0,6.0,-40.0,216.0,70.1,36.1,534.8,1050.0,11.0,-2.4,GHCND:USC00211374,-0.44189438657320007,0.4696485623003195,1.0,-1.6671470038897975,-0.5303514376996805,1.0
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,45.75,109.0,56.857142857142854,5.571428571428571,14.0,61.0,190.0,96.0,120.0,9.0,-35.6,132.0,65.82857142857144,33.9,699.9,1105.0,10.5,-2.1,GHCND:USC00211374,-0.030129162720901107,0.6006389776357826,1.0,0.41176522385229897,0.13099041533546307,0.4696485623003195
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,43.0,109.0,56.857142857142854,5.571428571428571,13.375,42.0,192.0,98.0,94.0,0.0,-37.8,184.75,65.82857142857144,31.1,699.9,1125.5,9.7,-2.2,GHCND:USC00211374,-0.5824971459374004,0.42492012779552724,1.0,-0.5523679832164993,-0.17571884984025532,0.6006389776357826
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,36.35,117.0,62.0,6.0,16.0,54.0,194.0,106.0,75.0,1.0,-38.9,165.0,65.3,32.2,633.9,1175.0,8.7,-3.5,GHCND:USC00211374,-1.9182233598972986,0.0,1.0,-1.3357262139598982,-0.42492012779552724,0.42492012779552724
3436,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.955,-94.78639,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,41.5,121.0,65.0,5.0,13.0,55.5,191.125,83.0,100.0,1.0,-39.1125,165.0,54.4,33.9,791.1,1161.0,10.0,-2.6375,GHCND:USC00211374,-0.8837887731464001,0.32907348242811496,1.0,1.0344345867508986,0.32907348242811496,0.0
3437,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.31667,-92.5475,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,5.8,111.0,63.0,7.0,26.333333333333332,49.0,177.0,94.0,93.0,0.0,-37.2,271.3333333333333,50.8,30.6,781.5,1742.0,9.0,-1.8,GHCND:USC00212645,-0.7138692422984344,0.21414141414141416,1.0,0.17286519768661635,0.054545454545454536,0.15959595959595962
3437,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.31667,-92.5475,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,16.75,121.0,67.0,6.0,26.333333333333332,62.0,196.0,122.0,97.0,6.0,-31.7,271.3333333333333,57.2,35.0,742.3,1742.0,8.2,-2.3,GHCND:USC00212645,0.6882595833818991,0.6565656565656566,1.0,1.4021288256803335,0.4424242424242424,0.21414141414141416
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,39.5,83.0,41.0,2.0,6.0,10.0,149.0,52.0,154.0,21.0,-29.4,94.0,33.8,36.1,419.2,482.0,15.2,3.8,GHCND:USC00211691,0.8419224310938831,0.6915484268969772,1.0,-1.1636263214234086,-0.3084515731030226,0.9999999999999998
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,32.75,75.0,40.0,2.0,14.333333333333334,42.0,170.0,79.0,151.0,36.0,-32.2,191.55555555555554,47.0,39.4,478.7,1310.3333333333333,13.4,1.4,GHCND:USC00211691,-0.2053412581871846,0.41394201110425666,1.0,-1.0472636892810676,-0.2776064157927205,0.6915484268969772
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,22.685,103.0,52.0,3.0,16.0,55.0,176.0,90.0,140.0,13.0,-34.4,163.0,32.8,35.6,578.4,1405.0,11.7,0.1,GHCND:USC00211691,-1.7669277815373992,0.0,1.0,-1.5615865233502146,-0.41394201110425666,0.41394201110425666
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,34.8,98.0,59.0,3.0,8.0,21.0,166.0,53.0,130.0,5.0,-31.1,127.0,43.9,37.8,727.2,744.0,13.5,2.0,GHCND:USC00211691,0.11271660300187997,0.498252107752416,1.0,1.8796443845392792,0.498252107752416,0.0
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,37.0,113.0,62.0,8.0,18.0,36.0,165.0,77.0,136.0,9.0,-26.7,295.0,78.7,35.0,896.1,2042.0,12.6,1.9,GHCND:USC00211691,0.45404699061941356,0.5887312358626362,1.0,0.3413303876175336,0.09047912811022019,0.498252107752416
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,38.0,104.0,49.0,5.0,15.0,23.0,166.0,76.0,123.0,3.0,-28.9,236.0,37.8,33.3,591.5,1404.0,11.9,1.8,GHCND:USC00211691,0.6091971668092014,0.6298581122763725,1.0,0.15515017618978788,0.041126876413736246,0.5887312358626362
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,28.0,111.0,64.0,7.0,21.0,40.0,172.0,92.0,105.0,3.0,-29.4,267.0,51.8,32.8,894.9,1615.0,10.7,0.4,GHCND:USC00211691,-0.9423045950886767,0.21858934813900888,1.0,-1.5515017618978781,-0.4112687641373636,0.6298581122763725
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,31.0,115.0,65.0,7.0,17.0,34.0,158.0,78.0,128.0,2.0,-37.2,234.0,35.6,35.6,762.7,1701.0,12.0,1.3,GHCND:USC00211691,-0.4768540665193133,0.34196997738021784,1.0,0.4654505285693634,0.12338062924120896,0.21858934813900888
3438,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,45.33611,-94.40472,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,30.0,111.0,64.0,6.0,17.0,32.0,161.0,89.0,118.0,14.0,-26.7,173.0,88.6,36.7,790.2,1479.0,11.6,1.3,GHCND:USC00211691,-0.632004242709101,0.3008431009664816,1.0,-0.15515017618978777,-0.041126876413736246,0.34196997738021784
3439,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.73167,-93.62833,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,37.5,142.0,76.0,5.0,18.0,55.0,176.0,89.0,88.0,0.0,-40.6,254.0,37.3,30.0,776.0,1600.0,8.7,-2.1,GHCND:USC00215175,0.0648650928269037,0.5921052631578947,1.0,1.8814460626588063,0.5921052631578947,0.0
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,54.0,87.0,42.0,4.0,16.0,16.0,171.0,84.0,131.0,15.0,-31.7,137.2,56.6,36.1,494.1,1038.0,12.6,0.9,GHCND:USC00211891,1.3801533590932582,0.9520958083832334,1.0,1.4435277480312143,0.49101796407185594,0.46107784431137744
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,47.0,88.0,42.0,1.0,16.0,54.0,188.0,93.0,139.0,27.0,-33.9,137.2,36.6,40.0,362.8,1038.0,11.3,-1.4,GHCND:USC00211891,0.39432953116950203,0.6167664670658681,1.0,-0.9858238279237561,-0.33532934131736525,0.9520958083832334
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,46.5,87.0,45.0,4.0,16.0,89.0,197.0,120.0,120.0,16.0,-37.8,137.2,52.3,37.8,462.3,1038.0,9.4,-3.7,GHCND:USC00211891,0.3239135434606623,0.5928143712574852,1.0,-0.07041598770883972,-0.023952095808382978,0.6167664670658681
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,48.5,83.0,32.0,2.0,11.0,44.0,194.0,81.0,127.0,8.0,-38.9,178.0,59.2,34.4,418.3,634.0,11.7,-1.6,GHCND:USC00211891,0.6055774942960213,0.688622754491018,1.0,0.28166395083535894,0.0958083832335328,0.5928143712574852
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,34.125,90.0,48.0,6.0,16.0,61.0,194.0,100.0,132.0,16.0,-35.0,137.2,38.6,36.1,580.3,1038.0,11.0,-1.0,GHCND:USC00211891,-1.4188821523331208,0.0,1.0,-2.024459646629142,-0.688622754491018,0.688622754491018
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,34.125,94.0,42.0,3.0,20.0,39.0,197.0,108.0,100.0,2.0,-31.1,102.0,40.4,32.8,496.0,1093.0,9.8,-1.4,GHCND:USC00211891,-1.4188821523331208,0.0,1.0,0.0,0.0,0.0
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,37.0,91.0,39.0,2.0,15.0,61.0,202.0,107.0,88.0,3.0,-35.6,127.0,49.8,34.4,432.0,1069.0,8.9,-3.2,GHCND:USC00211891,-1.0139902230072924,0.13772455089820368,1.0,0.4048919293258284,0.13772455089820368,0.0
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,42.0,94.0,50.0,6.0,15.0,60.0,178.0,95.0,113.0,1.0,-39.4,152.0,102.6,32.2,687.3,1013.0,9.9,-1.8,GHCND:USC00211891,-0.3098303459188952,0.3772455089820361,1.0,0.7041598770883972,0.23952095808383245,0.13772455089820368
3440,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,47.71667,-96.55,True,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1995,55.0,102.0,46.0,6.0,19.0,61.0,183.0,116.0,109.0,10.0,-31.1,127.0,50.8,37.2,586.7,1381.0,9.2,-1.8,GHCND:USC00211891,1.5209853345109376,1.0000000000000002,1.0,1.8308156804298328,0.6227544910179641,0.3772455089820361
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,42.0,76.0,49.0,2.0,9.0,6.0,165.0,42.0,152.0,37.0,-28.3,203.0,57.9,38.3,524.7,582.0,15.9,3.1,GHCND:USC00211263,-0.23708052823207226,0.5999999999999999,1.0,-1.2931665176294835,-0.40000000000000013,1.0
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1988,24.0,73.0,47.0,2.0,17.0,43.0,173.0,72.0,149.0,50.0,-33.3,165.0,34.8,42.2,497.1,939.0,14.6,0.8,GHCND:USC00211263,-2.1768303046762973,0.0,1.0,-1.939749776444225,-0.5999999999999999,0.5999999999999999
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1989,47.0,72.0,44.0,4.0,18.0,46.0,183.0,79.0,147.0,25.0,-32.2,216.0,64.0,39.4,516.6,1226.0,13.0,-0.2,GHCND:USC00211263,0.30173885411354584,0.7666666666666666,1.0,2.4785691587898433,0.7666666666666666,0.0
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1990,37.5,82.0,48.0,8.0,9.0,20.0,171.0,51.0,141.0,25.0,-30.6,229.0,67.8,38.9,728.7,706.0,14.6,1.7,GHCND:USC00211263,-0.7220179723431286,0.44999999999999996,1.0,-1.0237568264566743,-0.31666666666666665,0.7666666666666666
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1991,54.0,82.0,53.0,7.0,14.0,30.0,169.0,71.0,137.0,19.0,-26.1,229.0,65.3,37.8,780.3,1086.0,13.7,2.1,GHCND:USC00211263,1.0560859893974113,1.0,1.0,1.7781039617405399,0.55,0.44999999999999996
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1992,39.0,83.0,56.0,5.0,15.0,12.0,173.0,64.0,130.0,4.0,-26.7,102.0,54.9,34.4,695.7,749.0,12.6,1.7,GHCND:USC00211263,-0.5603721576394431,0.5,1.0,-1.6164581470368544,-0.5,1.0
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1993,51.5,89.0,67.0,13.0,20.0,37.0,163.0,87.0,113.0,6.0,-27.8,216.0,52.6,34.4,973.1,1290.0,11.2,0.8,GHCND:USC00211263,0.7866762982246022,0.9166666666666665,1.0,1.3470484558640452,0.4166666666666665,0.5
3442,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,44.44694000000001,-96.29611,False,Terrestrial,Temperate grasslands savannas and shrublands,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1994,54.0,90.0,48.0,6.0,16.0,34.0,146.0,69.0,143.0,5.0,-33.3,191.0,124.5,35.6,778.5,1135.0,13.0,1.7,GHCND:USC00211263,1.0560859893974113,1.0,1.0,0.2694096911728091,0.08333333333333348,0.9166666666666665
3443,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Skunk / Striped skunk,North America,46.11639,-93.14583,False,Terrestrial,Temperate broadleaf and mixed forests,Nearctic,Yes,No,No,% of scent stations visited each year. Does not indicate actual numbers but can be used as index of trend.,Presence or absence of tracks at scent-stations,No,1987,17.0,90.0,40.0,4.0,9.0,47.5,185.33333333333334,56.0,148.0,23.0,-33.533333333333324,112.0,50.8,36.1,456.8,612.0,14.7,-1.766666666666666,GHCND:USC00215615,-1.777552900623065,0.0,1.0,-1.2986687858433352,-0.41830065359477125,0.41830065359477125
